cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
116.0,436.0,3.0901936161855166,29.0,1.0,-3.7369975558476654e-08,-3.841125639780785e-08,1.0412808393311934e-09,1.0412808393311934,10.412808393311934,3.0901936161855166,4.635290424278275,40.0,false_negative
139.0,383.0,3.0901936161855166,29.0,1.0,-3.65276697777972e-08,-3.791698510724473e-08,1.3893153294475269e-09,1.389315329447527,13.893153294475269,3.0901936161855166,4.635290424278275,40.0,false_negative
143.0,342.0,3.0901936161855166,29.0,1.0,-3.670633574870408e-08,-3.806312243170851e-08,1.3567866830044295e-09,1.3567866830044295,13.567866830044295,3.0901936161855166,4.635290424278275,40.0,false_negative
164.0,350.0,3.0901936161855166,29.0,1.0,-3.601176956635754e-08,-3.7709162015175934e-08,1.6973924488183911e-09,1.6973924488183911,16.97392448818391,3.0901936161855166,4.635290424278275,40.0,false_negative
181.0,314.0,3.0901936161855166,29.0,1.0,-3.591925690216158e-08,-3.812809801218009e-08,2.2088411100185112e-09,2.2088411100185112,22.088411100185112,3.0901936161855166,4.635290424278275,40.0,false_negative
194.0,344.0,3.0901936161855166,29.0,1.0,-3.8350396636133155e-08,-3.9163570164646444e-08,8.131735285132891e-10,0.8131735285132891,8.13173528513289,3.0901936161855166,4.635290424278275,40.0,false_negative
175.0,398.0,3.0901936161855166,29.0,1.0,-3.690301397796247e-08,-3.8100182564448914e-08,1.1971685864864412e-09,1.1971685864864412,11.971685864864412,3.0901936161855166,4.635290424278275,40.0,false_negative
284.0,385.0,3.0901936161855166,29.0,1.0,-3.684008831328356e-08,-3.780194646196833e-08,9.618581486847688e-10,0.9618581486847688,9.618581486847688,3.0901936161855166,4.635290424278275,40.0,false_negative
294.0,389.0,3.0901936161855166,29.0,1.0,-3.787467761640073e-08,-3.809599746773529e-08,2.21319851334556e-10,0.221319851334556,2.21319851334556,3.0901936161855166,4.635290424278275,40.0,false_negative
295.0,380.0,3.0901936161855166,29.0,1.0,-3.752252197841699e-08,-3.770431256100437e-08,1.8179058258738223e-10,0.18179058258738223,1.8179058258738223,3.0901936161855166,4.635290424278275,40.0,false_negative
349.0,388.0,3.0901936161855166,29.0,1.0,-3.681956783907481e-08,-3.828273698047724e-08,1.4631691414024317e-09,1.4631691414024317,14.631691414024317,3.0901936161855166,4.635290424278275,40.0,false_negative
406.0,359.0,3.0901936161855166,29.0,1.0,-3.787787150599797e-08,-3.841351947642124e-08,5.356479704232697e-10,0.5356479704232697,5.356479704232697,3.0901936161855166,4.635290424278275,40.0,false_negative
482.0,458.0,3.0901936161855166,29.0,1.0,-3.728158048943442e-08,-3.808616533262921e-08,8.045848431947888e-10,0.8045848431947888,8.045848431947888,3.0901936161855166,4.635290424278275,40.0,false_negative
317.0,511.0,3.0901936161855166,18.0,1.0,-3.763427258718366e-08,-3.846824014885897e-08,8.339675616753084e-10,0.8339675616753084,8.339675616753084,3.0901936161855166,4.635290424278275,21.0,false_negative
305.0,509.0,3.0901936161855166,28.0,1.0,-3.7687481579951054e-08,-3.918810875802592e-08,1.5006271780748648e-09,1.5006271780748648,15.006271780748648,3.0901936161855166,4.635290424278275,29.0,false_negative
100.0,228.0,3.0901936161855166,29.0,1.0,-3.670433557090291e-08,-3.8128671775439216e-08,1.4243362045363028e-09,1.4243362045363028,14.243362045363028,3.0901936161855166,4.635290424278275,40.0,false_negative
