cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
197.0,2.0,3.0901936161855166,30.0,1.2092175857965604,-3.504476708826587e-08,-3.729083886128137e-08,2.246071773015501e-09,2.246071773015501,22.46071773015501,3.0901936161855166,4.635290424278275,29.0,automatic
148.0,4.0,2.6462837142006137,22.0,1.217151102948507,-3.6454025575949345e-08,-3.790404257131286e-08,1.4500169953635123e-09,1.4500169953635123,14.500169953635123,2.6462837142006137,3.9694255713009206,24.0,automatic
58.0,5.0,2.8209479177387813,25.0,1.2815656405965272,-3.695144812354556e-08,-3.840799145393703e-08,1.4565433303914688e-09,1.4565433303914688,14.565433303914688,2.8209479177387813,4.231421876608172,36.0,automatic
266.0,6.0,2.8209479177387813,25.0,1.2815656405965272,-3.651608437849063e-08,-3.800980152846023e-08,1.4937171499695978e-09,1.4937171499695978,14.937171499695978,2.8209479177387813,4.231421876608172,36.0,automatic
310.0,6.0,1.4927053303604616,7.0,1.8865422955842652,-3.713094542945328e-08,-3.7829739341077584e-08,6.987939116243069e-10,0.6987939116243069,6.987939116243069,1.4927053303604616,2.4927053303604616,12.0,automatic
169.0,11.0,3.6125759969217834,41.0,1.0742998693442374,-3.4414149752137746e-08,-3.7696953114618736e-08,3.2828033624809905e-09,3.2828033624809905,32.828033624809905,3.6125759969217834,5.418863995382675,52.0,automatic
506.0,13.0,3.5682482323055424,40.0,1.0480974335065731,-3.660521841197806e-08,-3.822326455349412e-08,1.6180461415160607e-09,1.6180461415160607,16.180461415160607,3.5682482323055424,5.352372348458314,52.0,automatic
40.0,14.0,2.326213245840639,17.0,1.1454006794618754,-3.758371036610697e-08,-3.8279344138913984e-08,6.956337728070139e-10,0.6956337728070139,6.956337728070139,2.326213245840639,3.4893198687609583,16.0,automatic
367.0,14.0,2.876813695875796,26.0,1.2384256479434992,-3.687127403395607e-08,-3.839928730542397e-08,1.5280132714678984e-09,1.5280132714678984,15.280132714678984,2.876813695875796,4.315220543813694,36.0,automatic
9.0,15.0,2.9316150714175193,27.0,1.2860574036336336,-3.632854372881411e-08,-3.7857427415133316e-08,1.5288836863192046e-09,1.5288836863192046,15.288836863192046,2.9316150714175193,4.397422607126279,36.0,automatic
