cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
9.0,430.0,3.0901936161855166,29.0,1.0,-1.5550844167933064e-08,-1.678514127689823e-08,1.2342971089651655e-09,1.2342971089651655,12.342971089651655,3.0901936161855166,4.635290424278275,40.0,false_negative
18.0,428.0,3.0901936161855166,29.0,1.0,-1.6379553713363748e-08,-1.7192768986262763e-08,8.13215272899015e-10,0.813215272899015,8.13215272899015,3.0901936161855166,4.635290424278275,40.0,false_negative
294.0,87.0,3.0901936161855166,29.0,1.0,-1.5709824552345708e-08,-1.6112552181368756e-08,4.027276290230475e-10,0.4027276290230475,4.027276290230475,3.0901936161855166,4.635290424278275,40.0,false_negative
273.0,97.0,3.0901936161855166,29.0,1.0,-1.5230845917812985e-08,-1.6130079494303118e-08,8.992335764901327e-10,0.8992335764901327,8.992335764901327,3.0901936161855166,4.635290424278275,40.0,false_negative
345.0,130.0,3.0901936161855166,29.0,1.0,-1.577713781841794e-08,-1.6764301058458386e-08,9.87163240040445e-10,0.9871632400404451,9.871632400404451,3.0901936161855166,4.635290424278275,40.0,false_negative
352.0,177.0,3.0901936161855166,29.0,1.0,-1.3986139357768934e-08,-1.5742861236844874e-08,1.7567218790759398e-09,1.7567218790759398,17.567218790759398,3.0901936161855166,4.635290424278275,40.0,false_negative
381.0,226.0,3.0901936161855166,29.0,1.0,-1.4266417380781604e-08,-1.583478059785648e-08,1.5683632170748751e-09,1.5683632170748751,15.683632170748751,3.0901936161855166,4.635290424278275,40.0,false_negative
424.0,254.0,3.0901936161855166,29.0,1.0,-1.4876223808357736e-08,-1.6127063240389816e-08,1.2508394320320804e-09,1.2508394320320804,12.508394320320804,3.0901936161855166,4.635290424278275,40.0,false_negative
428.0,269.0,3.0901936161855166,29.0,1.0,-1.588432851917787e-08,-1.6521902956867507e-08,6.375744376896364e-10,0.6375744376896364,6.375744376896364,3.0901936161855166,4.635290424278275,40.0,false_negative
399.0,263.0,3.0901936161855166,29.0,1.0,-1.5519486140647132e-08,-1.5746777215497332e-08,2.2729107485019995e-10,0.22729107485019995,2.2729107485019995,3.0901936161855166,4.635290424278275,40.0,false_negative
457.0,492.0,3.0901936161855166,29.0,1.0,-1.5179397294673436e-08,-1.664092863506994e-08,1.4615313403965047e-09,1.4615313403965047,14.615313403965047,3.0901936161855166,4.635290424278275,40.0,false_negative
497.0,444.0,3.0901936161855166,29.0,1.0,-1.4810889403804595e-08,-1.6060758056823943e-08,1.2498686530193481e-09,1.2498686530193481,12.498686530193481,3.0901936161855166,4.635290424278275,40.0,false_negative
499.0,413.0,3.0901936161855166,29.0,1.0,-1.5388446072961415e-08,-1.659040371748688e-08,1.2019576445254643e-09,1.2019576445254643,12.019576445254643,3.0901936161855166,4.635290424278275,40.0,false_negative
451.0,112.0,3.0901936161855166,29.0,1.0,-1.5230794403464643e-08,-1.592031306785202e-08,6.895186643873785e-10,0.6895186643873785,6.895186643873785,3.0901936161855166,4.635290424278275,40.0,false_negative
390.0,120.0,3.0901936161855166,29.0,1.0,-1.5028165378794256e-08,-1.5898703686900717e-08,8.70538308106461e-10,0.870538308106461,8.70538308106461,3.0901936161855166,4.635290424278275,40.0,false_negative
378.0,113.0,3.0901936161855166,29.0,1.0,-1.5730693192494982e-08,-1.6671690694636254e-08,9.40997502141272e-10,0.940997502141272,9.40997502141272,3.0901936161855166,4.635290424278275,40.0,false_negative
185.0,226.0,3.0901936161855166,29.0,1.0,-1.5454965307526436e-08,-1.659649928598128e-08,1.141533978454845e-09,1.141533978454845,11.41533978454845,3.0901936161855166,4.635290424278275,40.0,false_negative
158.0,201.0,3.0901936161855166,29.0,1.0,-1.4296884565112578e-08,-1.5799125563376037e-08,1.50224099826346e-09,1.50224099826346,15.0224099826346,3.0901936161855166,4.635290424278275,40.0,false_negative
145.0,205.0,3.0901936161855166,29.0,1.0,-1.469663768460805e-08,-1.59356545736955e-08,1.239016889087452e-09,1.239016889087452,12.39016889087452,3.0901936161855166,4.635290424278275,40.0,false_negative
164.0,367.0,3.0901936161855166,29.0,1.0,-1.6304090522112347e-08,-1.700716278918435e-08,7.030722670720024e-10,0.7030722670720024,7.030722670720024,3.0901936161855166,4.635290424278275,40.0,false_negative
163.0,415.0,3.0901936161855166,29.0,1.0,-1.5670796216227245e-08,-1.6477271103099156e-08,8.064748868719107e-10,0.8064748868719107,8.064748868719107,3.0901936161855166,4.635290424278275,40.0,false_negative
230.0,7.0,3.0901936161855166,29.0,1.0,-1.5287270116459695e-08,-1.6417824433290207e-08,1.1305543168305121e-09,1.130554316830512,11.305543168305121,3.0901936161855166,4.635290424278275,40.0,false_negative
230.0,7.0,3.0901936161855166,29.0,1.0,-1.5287270116459695e-08,-1.6417824433290207e-08,1.1305543168305121e-09,1.130554316830512,11.305543168305121,3.0901936161855166,4.635290424278275,40.0,false_negative
362.0,290.0,3.0901936161855166,29.0,1.0,-1.5418605059380752e-08,-1.6002115188484822e-08,5.835101291040701e-10,0.5835101291040701,5.835101291040701,3.0901936161855166,4.635290424278275,40.0,false_negative
369.0,302.0,3.0901936161855166,29.0,1.0,-1.5376475204220696e-08,-1.5804578090694577e-08,4.2810288647388006e-10,0.42810288647388006,4.281028864738801,3.0901936161855166,4.635290424278275,40.0,false_negative
349.0,302.0,3.0901936161855166,29.0,1.0,-1.4392390390582932e-08,-1.5837990474665276e-08,1.4456000840823435e-09,1.4456000840823435,14.456000840823435,3.0901936161855166,4.635290424278275,40.0,false_negative
292.0,274.0,3.0901936161855166,29.0,1.0,-1.603985744225156e-08,-1.666521232124296e-08,6.253548789914021e-10,0.6253548789914021,6.253548789914021,3.0901936161855166,4.635290424278275,40.0,false_negative
292.0,287.0,3.0901936161855166,29.0,1.0,-1.568319341060942e-08,-1.573354246886538e-08,5.03490582559607e-11,0.0503490582559607,0.503490582559607,3.0901936161855166,4.635290424278275,40.0,false_negative
318.0,262.0,3.0901936161855166,29.0,1.0,-1.5311828249764403e-08,-1.644796387978431e-08,1.1361356300199077e-09,1.1361356300199077,11.361356300199077,3.0901936161855166,4.635290424278275,40.0,false_negative
214.0,511.0,3.0901936161855166,18.0,1.0,-1.411096128833833e-08,-1.599166843391231e-08,1.8807071455739788e-09,1.8807071455739788,18.807071455739788,3.0901936161855166,4.635290424278275,21.0,false_negative
400.0,26.0,3.0901936161855166,29.0,1.0,-1.4098313627641801e-08,-1.5760535099218487e-08,1.6622214715766859e-09,1.6622214715766859,16.62221471576686,3.0901936161855166,4.635290424278275,40.0,false_negative
121.0,155.0,3.0901936161855166,29.0,1.0,-1.4944314230547207e-08,-1.6193967056210568e-08,1.249652825663361e-09,1.249652825663361,12.49652825663361,3.0901936161855166,4.635290424278275,40.0,false_negative
76.0,179.0,3.0901936161855166,29.0,1.0,-1.5297420219440028e-08,-1.6523738821661027e-08,1.2263186022209993e-09,1.2263186022209993,12.263186022209993,3.0901936161855166,4.635290424278275,40.0,false_negative
72.0,165.0,3.0901936161855166,29.0,1.0,-1.601538635043198e-08,-1.6851943840379136e-08,8.36557489947154e-10,0.836557489947154,8.36557489947154,3.0901936161855166,4.635290424278275,40.0,false_negative
308.0,506.0,3.0901936161855166,29.0,1.0,-1.5903868444411273e-08,-1.6118246293217453e-08,2.1437784880617983e-10,0.21437784880617983,2.1437784880617983,3.0901936161855166,4.635290424278275,40.0,false_negative
96.0,438.0,3.0901936161855166,29.0,1.0,-1.578528774359711e-08,-1.625817080963543e-08,4.72883066038321e-10,0.472883066038321,4.72883066038321,3.0901936161855166,4.635290424278275,40.0,false_negative
81.0,509.0,3.0901936161855166,28.0,1.0,-1.528432669317681e-08,-1.6338001174176497e-08,1.053674480999689e-09,1.053674480999689,10.53674480999689,3.0901936161855166,4.635290424278275,29.0,false_negative
36.0,264.0,3.0901936161855166,29.0,1.0,-1.3610129911967306e-08,-1.5811716380653706e-08,2.2015864686864006e-09,2.2015864686864006,22.015864686864006,3.0901936161855166,4.635290424278275,40.0,false_negative
26.0,268.0,3.0901936161855166,29.0,1.0,-1.4567627992789767e-08,-1.5431214528405235e-08,8.635865356154682e-10,0.8635865356154682,8.635865356154682,3.0901936161855166,4.635290424278275,40.0,false_negative
26.0,287.0,3.0901936161855166,29.0,1.0,-1.5207806569605964e-08,-1.6149081183414182e-08,9.412746138082184e-10,0.9412746138082184,9.412746138082184,3.0901936161855166,4.635290424278275,40.0,false_negative
87.0,5.0,3.0901936161855166,29.0,1.0,-1.5062944669352873e-08,-1.5703204958583683e-08,6.402602892308096e-10,0.6402602892308096,6.402602892308096,3.0901936161855166,4.635290424278275,40.0,false_negative
19.0,417.0,3.0901936161855166,29.0,1.0,-1.6522944790153815e-08,-1.7153245934764527e-08,6.303011446107121e-10,0.6303011446107121,6.303011446107121,3.0901936161855166,4.635290424278275,40.0,false_negative
