cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
53.0,3.0,2.7057581899030048,23.0,1.27247615308253,1.9376966697848275e-09,3.669071158007853e-10,1.5707895539840422e-09,1.5707895539840422,15.707895539840422,2.7057581899030048,4.058637284854507,27.0,automatic
115.0,1.0,2.256758334191025,16.0,1.3414659073803088,8.486066294111083e-10,-4.816530507767425e-10,1.3302596801878508e-09,1.3302596801878508,13.302596801878508,2.256758334191025,3.385137501286538,11.0,automatic
503.0,2.0,2.763953195770684,24.0,1.230303014972666,1.4138137327535105e-09,-2.9556762592974906e-10,1.7093813586832596e-09,1.7093813586832596,17.093813586832596,2.763953195770684,4.145929793656026,28.0,automatic
233.0,5.0,1.7841241161527712,10.0,1.612290114395414,1.0460761146191544e-09,4.318312929463275e-10,6.142448216728269e-10,0.6142448216728269,6.142448216728269,1.7841241161527712,2.7841241161527712,12.0,automatic
319.0,5.0,2.763953195770684,24.0,1.230303014972666,2.1995723020751257e-09,6.038306243905112e-10,1.5957416776846145e-09,1.5957416776846145,15.957416776846145,2.763953195770684,4.145929793656026,36.0,automatic
270.0,8.0,2.7057581899030048,23.0,1.27247615308253,1.2584058239895057e-09,-4.731134863218689e-12,1.2631369588527244e-09,1.2631369588527244,12.631369588527244,2.7057581899030048,4.058637284854507,28.0,automatic
404.0,7.0,1.7841241161527712,10.0,1.612290114395414,9.086896235466213e-10,2.5731095032455187e-10,6.513786732220694e-10,0.6513786732220694,6.513786732220694,1.7841241161527712,2.7841241161527712,12.0,automatic
179.0,10.0,2.326213245840639,17.0,1.2981113960506478,1.3507495122411228e-09,-1.5999390354237697e-10,1.5107434157834998e-09,1.5107434157834998,15.107434157834998,2.326213245840639,3.4893198687609583,16.0,automatic
472.0,10.0,2.1850968611841584,15.0,1.387197796891351,7.613638608461315e-10,-1.1986559661503193e-10,8.812294574611634e-10,0.8812294574611634,8.812294574611634,2.1850968611841584,3.2776452917762375,24.0,automatic
100.0,11.0,1.4927053303604616,7.0,1.8865422955842652,1.9132639916819016e-10,-7.451131656122101e-10,9.364395647804002e-10,0.9364395647804002,9.364395647804002,1.4927053303604616,2.4927053303604616,12.0,automatic
444.0,11.0,1.9544100476116797,12.0,1.6170362533579417,1.3292252853958075e-09,5.252757673268604e-10,8.039495180689471e-10,0.8039495180689471,8.039495180689471,1.9544100476116797,2.9544100476116797,16.0,automatic
68.0,13.0,1.7841241161527712,10.0,1.612290114395414,1.141633565460154e-09,3.976318302401083e-10,7.440017352200456e-10,0.7440017352200456,7.4400173522004565,1.7841241161527712,2.7841241161527712,12.0,automatic
134.0,13.0,2.4592453796829674,19.0,1.2801537005750372,5.584416262749414e-10,-6.940574226454999e-10,1.2524990489204413e-09,1.2524990489204413,12.524990489204413,2.4592453796829674,3.6888680695244513,24.0,automatic
241.0,13.0,2.5231325220201604,20.0,1.347530211131618,1.4338901177524122e-09,1.8090245967883334e-10,1.2529876580735788e-09,1.2529876580735788,12.529876580735788,2.5231325220201604,3.7846987830302403,24.0,automatic
175.0,16.0,2.326213245840639,17.0,1.370446597236102,1.0552224649629238e-09,-1.7711007660459188e-10,1.2323325415675157e-09,1.2323325415675157,12.323325415675157,2.326213245840639,3.4893198687609583,16.0,automatic
83.0,20.0,1.9544100476116797,12.0,1.6170362533579417,7.346838692967594e-10,1.1858018733601483e-10,6.161036819607446e-10,0.6161036819607446,6.161036819607446,1.9544100476116797,2.9544100476116797,16.0,automatic
428.0,22.0,3.3377905890622728,35.0,1.2092828327793383,3.0486579927213597e-09,7.321308004293314e-10,2.3165271922920283e-09,2.3165271922920283,23.165271922920283,3.3377905890622728,5.006685883593409,44.0,automatic
494.0,20.0,3.3377905890622728,35.0,1.1106924012725323,1.8158023973313675e-09,-3.175440882463576e-10,2.133346485577725e-09,2.133346485577725,21.33346485577725,3.3377905890622728,5.006685883593409,44.0,automatic
442.0,22.0,2.5854414729132054,21.0,1.3009126076835018,1.7573275057358728e-09,3.659520880772149e-10,1.391375417658658e-09,1.391375417658658,13.913754176586579,2.5854414729132054,3.8781622093698083,24.0,automatic
40.0,22.0,2.9316150714175193,27.0,1.2860574036336336,2.316838498828133e-09,6.386730866392298e-10,1.6781654121889034e-09,1.6781654121889034,16.781654121889034,2.9316150714175193,4.397422607126279,36.0,automatic
139.0,23.0,2.763953195770684,24.0,1.3278012032165531,9.648810639362182e-10,-7.57045648391852e-10,1.7219267123280702e-09,1.7219267123280702,17.2192671232807,2.763953195770684,4.145929793656026,36.0,automatic
159.0,23.0,2.8209479177387813,25.0,1.2815656405965272,1.3770126150447481e-09,-5.727770480135064e-10,1.9497896630582545e-09,1.9497896630582545,19.497896630582545,2.8209479177387813,4.231421876608172,36.0,automatic
379.0,23.0,2.5854414729132054,21.0,1.414906721688199,1.6571521932462474e-09,3.676246251860249e-10,1.2895275680602225e-09,1.2895275680602225,12.895275680602225,2.5854414729132054,3.8781622093698083,24.0,automatic
113.0,26.0,3.0382538898732494,29.0,1.2505080359301415,1.3928874720292583e-09,-9.185076865758646e-10,2.311395158605123e-09,2.311395158605123,23.11395158605123,3.0382538898732494,4.557380834809874,40.0,automatic
263.0,26.0,2.985410660720923,28.0,1.2073870691739297,1.670109939233555e-09,2.094121612228328e-10,1.4606977780107222e-09,1.4606977780107222,14.606977780107222,2.985410660720923,4.478115991081385,44.0,automatic
278.0,25.0,2.256758334191025,16.0,1.4796776500174416,1.0877080347526658e-09,8.526115924389899e-11,1.0024468755087668e-09,1.0024468755087668,10.024468755087668,2.256758334191025,3.385137501286538,16.0,automatic
373.0,25.0,1.7841241161527712,10.0,1.612290114395414,1.4442099738332104e-09,4.805896514081809e-10,9.636203224250295e-10,0.9636203224250295,9.636203224250295,1.7841241161527712,2.7841241161527712,12.0,automatic
238.0,27.0,2.5854414729132054,21.0,1.3009126076835018,1.6902259591944357e-09,4.0488155883533494e-10,1.2853444003591008e-09,1.2853444003591008,12.853444003591008,2.5854414729132054,3.8781622093698083,24.0,automatic
226.0,26.0,2.111004122822376,14.0,1.500400304239239,1.391049164745084e-09,4.719170887401702e-10,9.191320760049138e-10,0.9191320760049138,9.191320760049138,2.111004122822376,3.1665061842335644,24.0,automatic
330.0,29.0,2.4592453796829674,19.0,1.2801537005750372,1.9042483145881306e-09,4.787659019234169e-10,1.4254824126647136e-09,1.4254824126647136,14.254824126647136,2.4592453796829674,3.6888680695244513,24.0,automatic
93.0,30.0,2.7057581899030048,23.0,1.27247615308253,1.588341236313795e-09,-2.310981822573055e-10,1.8194394185711005e-09,1.8194394185711005,18.194394185711005,2.7057581899030048,4.058637284854507,28.0,automatic
205.0,31.0,2.256758334191025,16.0,1.4796776500174416,9.860452454546476e-10,-1.0983892961835551e-10,1.095884175073003e-09,1.095884175073003,10.95884175073003,2.256758334191025,3.385137501286538,16.0,automatic
351.0,32.0,2.985410660720923,28.0,1.2947179437652612,2.2875830119062357e-09,4.681742771239783e-10,1.8194087347822574e-09,1.8194087347822574,18.194087347822574,2.985410660720923,4.478115991081385,44.0,automatic
192.0,32.0,2.1850968611841584,15.0,1.387197796891351,5.961910409801874e-10,-1.1267512617374464e-10,7.08866167153932e-10,0.708866167153932,7.08866167153932,2.1850968611841584,3.2776452917762375,24.0,automatic
301.0,34.0,3.1915382432114616,32.0,1.1768136879086513,2.384546782252528e-09,-7.357475392821833e-11,2.4581215361807462e-09,2.4581215361807462,24.581215361807462,3.1915382432114616,4.787307364817193,32.0,automatic
56.0,34.0,1.5957691216057308,8.0,1.8288145488861385,1.2900744916777285e-09,5.934566449372625e-10,6.96617846740466e-10,0.696617846740466,6.96617846740466,1.5957691216057308,2.5957691216057306,12.0,automatic
65.0,35.0,2.256758334191025,16.0,1.3414659073803088,1.6740914210444657e-09,3.6296506078503654e-10,1.3111263602594292e-09,1.3111263602594292,13.111263602594292,2.256758334191025,3.385137501286538,16.0,automatic
330.0,36.0,1.2615662610100802,5.0,2.3173247538676778,9.323879446299088e-10,2.508323132532908e-10,6.81555631376618e-10,0.681555631376618,6.81555631376618,1.2615662610100802,2.2615662610100804,16.0,automatic
10.0,39.0,2.8209479177387813,25.0,1.242748407277043,2.0417247892368096e-09,3.40527606113028e-10,1.7011971831237815e-09,1.7011971831237815,17.011971831237815,2.8209479177387813,4.231421876608172,36.0,automatic
392.0,39.0,2.256758334191025,16.0,1.4796776500174416,1.551875294936167e-09,2.652244673884141e-10,1.2866508275477528e-09,1.2866508275477528,12.866508275477528,2.256758334191025,3.385137501286538,16.0,automatic
91.0,42.0,2.256758334191025,16.0,1.4796776500174416,1.1011366263247169e-09,-1.43053423273809e-10,1.2441900495985259e-09,1.2441900495985259,12.441900495985259,2.256758334191025,3.385137501286538,16.0,automatic
242.0,44.0,2.876813695875796,26.0,1.3328282662203883,2.4190303093973853e-09,5.436291972138463e-10,1.875401112183539e-09,1.875401112183539,18.75401112183539,2.876813695875796,4.315220543813694,36.0,automatic
482.0,44.0,2.326213245840639,17.0,1.4253075265915784,1.13227871523236e-09,-1.6804481417498351e-10,1.3003235294073434e-09,1.3003235294073434,13.003235294073434,2.326213245840639,3.4893198687609583,16.0,automatic
149.0,45.0,2.6462837142006137,22.0,1.25731000235922,1.3839088763845098e-09,-4.4421819000994844e-10,1.8281270663944582e-09,1.8281270663944582,18.281270663944582,2.6462837142006137,3.9694255713009206,24.0,automatic
199.0,46.0,2.8209479177387813,25.0,1.190793892253364,1.6535628422076343e-09,-2.2618146938713224e-10,1.8797443115947665e-09,1.8797443115947665,18.797443115947665,2.8209479177387813,4.231421876608172,36.0,automatic
43.0,46.0,2.6462837142006137,22.0,1.3628608270970017,2.325946102388343e-09,7.138425683894667e-10,1.6121035339988765e-09,1.6121035339988765,16.121035339988765,2.6462837142006137,3.9694255713009206,24.0,automatic
108.0,46.0,1.9544100476116797,12.0,1.6170362533579417,2.2859845960621072e-10,-6.307365740809701e-10,8.593350336871808e-10,0.8593350336871808,8.593350336871808,1.9544100476116797,2.9544100476116797,16.0,automatic
231.0,49.0,2.7057581899030048,23.0,1.27247615308253,2.0821864232800635e-09,5.453939244670636e-10,1.536792498813e-09,1.536792498813,15.36792498813,2.7057581899030048,4.058637284854507,28.0,automatic
321.0,51.0,2.9316150714175193,27.0,1.2860574036336336,1.7544572461503094e-09,-1.755917078405389e-10,1.9300489539908483e-09,1.9300489539908483,19.300489539908483,2.9316150714175193,4.397422607126279,36.0,automatic
415.0,52.0,3.431831258788849,37.0,1.1741605384881053,1.9665098438537143e-09,-3.297426459485109e-12,1.9698072703131994e-09,1.9698072703131995,19.698072703131995,3.431831258788849,5.147746888183273,52.0,automatic
451.0,54.0,3.2410224072142872,33.0,1.213589115655796,2.4986490654299587e-09,4.894170624325511e-10,2.0092320029974076e-09,2.0092320029974076,20.092320029974076,3.2410224072142872,4.86153361082143,32.0,automatic
136.0,53.0,2.763953195770684,24.0,1.230303014972666,1.1055946158577967e-09,-5.341148912041405e-10,1.6397095070619372e-09,1.6397095070619372,16.397095070619372,2.763953195770684,4.145929793656026,36.0,automatic
39.0,53.0,1.9544100476116797,12.0,1.4373655585403924,1.5924902507791217e-09,7.37336330880467e-10,8.551539198986546e-10,0.8551539198986546,8.551539198986546,1.9544100476116797,2.9544100476116797,16.0,automatic
180.0,55.0,3.141274657157109,31.0,1.249524838656446,1.6685414161443646e-09,-3.756872868354577e-10,2.0442287029798223e-09,2.0442287029798223,20.442287029798223,3.141274657157109,4.7119119857356635,40.0,automatic
111.0,58.0,2.5854414729132054,21.0,1.2576948637228433,8.857982125576314e-10,-5.739465847032221e-10,1.4597447972608535e-09,1.4597447972608535,14.597447972608535,2.5854414729132054,3.8781622093698083,24.0,automatic
497.0,56.0,1.7841241161527712,10.0,1.612290114395414,5.498606014953111e-10,-3.006590670873166e-10,8.505196685826277e-10,0.8505196685826277,8.505196685826277,1.7841241161527712,2.7841241161527712,12.0,automatic
208.0,58.0,2.393653682408596,18.0,1.3239153988972323,1.5518938356606782e-09,-1.5300193403899875e-11,1.567194029064578e-09,1.567194029064578,15.67194029064578,2.393653682408596,3.590480523612894,16.0,automatic
