cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
28.0,0.0,2.5231325220201604,13.0,1.0,2.3638777602030814e-09,8.746116608726595e-10,1.4892660993304219e-09,1.4892660993304219,14.892660993304219,2.5231325220201604,3.7846987830302403,13.0,false_negative
81.0,1.0,2.5231325220201604,18.0,1.0,3.7456321377860036e-10,-2.951767996695054e-10,6.697400134481057e-10,0.6697400134481057,6.697400134481057,2.5231325220201604,3.7846987830302403,15.0,false_negative
78.0,79.0,2.5231325220201604,21.0,1.0,7.260410050946575e-10,4.676997157615492e-11,6.792710335185026e-10,0.6792710335185026,6.792710335185026,2.5231325220201604,3.7846987830302403,24.0,false_negative
90.0,134.0,2.5231325220201604,21.0,1.0,9.605168882487192e-10,1.643904873338542e-10,7.96126400914865e-10,0.796126400914865,7.96126400914865,2.5231325220201604,3.7846987830302403,24.0,false_negative
122.0,377.0,2.5231325220201604,21.0,1.0,5.816342962816634e-10,-3.5488531384408883e-11,6.171228276660723e-10,0.6171228276660723,6.171228276660723,2.5231325220201604,3.7846987830302403,24.0,false_negative
3.0,376.0,2.5231325220201604,21.0,1.0,7.071563334903885e-10,-1.6517291007156487e-12,7.088080625911042e-10,0.7088080625911042,7.088080625911042,2.5231325220201604,3.7846987830302403,24.0,false_negative
3.0,387.0,2.5231325220201604,21.0,1.0,-8.015280800188762e-11,-2.972406348833445e-10,2.170878268814569e-10,0.2170878268814569,2.170878268814569,2.5231325220201604,3.7846987830302403,24.0,false_negative
5.0,393.0,2.5231325220201604,21.0,1.0,3.0675426088144775e-10,-4.153722921174108e-10,7.221265529988585e-10,0.7221265529988585,7.221265529988585,2.5231325220201604,3.7846987830302403,24.0,false_negative
3.0,387.0,2.5231325220201604,21.0,1.0,-8.015280800188762e-11,-2.972406348833445e-10,2.170878268814569e-10,0.2170878268814569,2.170878268814569,2.5231325220201604,3.7846987830302403,24.0,false_negative
5.0,393.0,2.5231325220201604,21.0,1.0,3.0675426088144775e-10,-4.153722921174108e-10,7.221265529988585e-10,0.7221265529988585,7.221265529988585,2.5231325220201604,3.7846987830302403,24.0,false_negative
184.0,353.0,2.5231325220201604,21.0,1.0,7.854086304937002e-12,-4.3146682060513086e-10,4.3932090691006787e-10,0.43932090691006787,4.393209069100679,2.5231325220201604,3.7846987830302403,24.0,false_negative
185.0,337.0,2.5231325220201604,21.0,1.0,7.51878490024005e-11,-6.464080104517933e-10,7.215958594541938e-10,0.7215958594541938,7.215958594541938,2.5231325220201604,3.7846987830302403,24.0,false_negative
